"","target","N_Day","mes","year","nivel","tmed","pDia","niv7","niv14","niv30","niv60","niv90","niv180","t7","t14","t30","t60","t90","t180","p30","p60","p90","p180","niv010","niv020","niv030"
"9830",-16.8,38848,5,2006,627.84,11.5,0,627.84125,627.799333333333,627.483709677419,624.899017213115,622.386246703297,615.765516298343,13.84375,13.8,12.5645161290323,11.294262295082,9.1543956043956,5.99060773480663,14.5,91.8,99.3,171.3,0.00600000000000591,0.0220000000000027,0.0440000000000017
"9837",-15.7,38855,5,2006,627.63,22.5,0,627.74875,627.792,627.68064516129,625.921476229508,623.274158791209,616.670764917127,17.25,15.8166666666667,14.3225806451613,12.4204918032787,10.2148351648352,6.3939226519337,21.5,98.8,106.3,140.8,-0.0220000000000027,-0.00400000000000205,0.0136666666666656
"9844",-15.3,38862,5,2006,627.4,14.5,0,627.52875,627.639333333333,627.708387096774,626.715737704918,624.075257692308,617.439328453039,18.21875,17.4166666666667,15.741935483871,13.5098360655738,11.1758241758242,6.8732044198895,11,53.8,102.8,140.8,-0.0340000000000032,-0.0215000000000032,-0.00633333333333515
"9851",-14.8,38869,6,2006,626.94,12.25,0,627.186875,627.355,627.586612903226,627.175163934426,624.80816978022,618.171621270718,18.71875,18.7333333333333,16.8951612903226,14.3319672131148,12.4214285714286,7.56243093922652,54,96.5,143.8,179.8,-0.0589999999999918,-0.0444999999999993,-0.0286666666666633
"9872",-12,38890,6,2006,624.79,25,0,625.1625,625.504886666667,626.270267741936,626.983906557377,626.426464835165,620.135562154696,23.34375,21.7,19.6048387096774,17.655737704918,15.4659340659341,9.74060773480663,49.25,60.25,103.05,163.55,-0.101999999999998,-0.102500000000003,-0.0903333333333345
"9879",-11.2,38897,6,2006,624.02,24.25,0,624.41125,624.786666666667,625.596558064516,626.60898852459,626.57162967033,620.724843922652,24.03125,23.6,20.7661290322581,18.7377049180328,16.4368131868132,10.678453038674,49.25,60.25,102.75,163.55,-0.109000000000003,-0.103000000000003,-0.102666666666668
"9886",-10,38904,7,2006,623.18,22.5,2.5,623.61,624.01,624.857848387097,626.120791803279,626.487234065934,621.283628453039,24.21875,24.1166666666667,22.6209677419355,19.9303278688525,17.317032967033,11.5486187845304,23.25,77.25,119.75,180.55,-0.118000000000006,-0.112,-0.107000000000001
"9893",-9.1,38911,7,2006,622.3,25.75,0,622.74375,623.176666666667,624.089461290323,625.52898852459,626.207563736264,621.81219198895,23.15625,23.7666666666667,23.3951612903226,20.9754098360656,18.4368131868132,12.3359116022099,40.75,83.75,105.25,198.05,-0.125999999999999,-0.119500000000005,-0.114110000000001
"9900",-8.9,38918,7,2006,621.88,22.5,0,622.073125,622.415666666667,623.326290322581,624.883168852459,625.81640989011,622.312440607735,22.71875,22.75,23.4758064516129,21.3401639344262,19.2582417582418,13.0955801104972,95.75,145,164.5,259.3,-0.0810000000000059,-0.100999999999999,-0.104333333333333
"9907",-8,38925,7,2006,621.33,24,0,621.61625,621.842333333333,622.624677419355,624.210709836066,625.357728571429,622.796915745856,24.40625,23.6333333333333,23.6451612903226,22.1516393442623,20.1236263736264,13.9546961325967,182.25,231.5,242.5,340.8,-0.0709999999999923,-0.0859999999999957,-0.097333333333332
"9914",-6.8,38932,8,2006,620.52,22.5,0,620.93125,621.27,621.939838709677,623.507185245902,624.827069230769,623.159070441989,24.8125,24.65,23.7903225806452,22.9672131147541,21.0027472527473,14.7917127071823,167.75,188.5,242.5,337.8,-0.102999999999997,-0.0829999999999984,-0.0969999999999989
"9921",-6.5,38939,8,2006,619.65,22,0,620.0875,620.508666666667,621.25564516129,622.788660655738,624.225640659341,623.347523480663,21.96875,23.45,23.6854838709677,23.2909836065574,21.6291208791209,15.4546961325967,147.75,188.5,238.5,337.8,-0.123000000000002,-0.107499999999999,-0.0969999999999989
"9928",-6.7,38946,8,2006,619.16,18,0,619.285625,619.689,620.575,622.056229508197,623.57162967033,623.459982044199,19,20.3833333333333,22.6370967741935,23.0204918032787,21.6675824175824,16.0016574585635,119.5,212.25,261.5,367.8,-0.0870000000000005,-0.103000000000003,-0.0950000000000008
"9935",-6.4,38953,8,2006,618.63,22.5,2.75,618.93500375,619.107002,619.92177516129,621.368033278688,622.909212417582,623.525451823204,19.9375,19.5666666666667,21.6290322580645,22.6106557377049,21.8681318681319,16.5939226519337,119.25,215,264.25,367.05,-0.0519999999999982,-0.0884999999999991,-0.0969999999999989
"9942",-5.8,38960,8,2006,617.91,21.5,0,618.276875,618.604335333333,619.246452580645,620.690246393443,622.222289340659,623.546915911602,20.4375,20.0333333333333,20.6854838709677,22.1598360655738,21.9313186813187,17.2502762430939,34.25,202,222.75,366.55,-0.100003000000004,-0.0805000000000007,-0.0950000000000008
"9949",-4.3,38967,9,2006,616.95496,24.5,0,617.44437,617.857330666667,618.564999677419,620.009999836066,621.520255934066,623.523968729282,23.8125,22.1666666666667,20.9112903225806,22.2827868852459,22.4478021978022,17.932044198895,34.25,199.5,222.75,366.55,-0.127503999999999,-0.109751999999997,-0.0981679999999983
"9956",-4.5,38974,9,2006,616.43,16.5,33,616.59812,617.025664,617.892741612903,619.333688360656,620.808241648352,623.441482541436,22.125,22.8666666666667,21.1048387096774,22.1188524590164,22.5906593406593,18.4690607734807,100.75,196.25,290.25,432.05,-0.0960000000000036,-0.105000000000001,-0.0866666666666674
"9963",-5.2,38981,9,2006,616.48,19.25,0,616.60875,616.614997333333,617.34451483871,618.725819508197,620.156263626374,623.301924254144,16.21875,19.35,20.6693548387097,21.3032786885246,22.0137362637363,18.7947513812155,89.25,205.75,301.5,404.55,-0.000999999999999091,-0.0649999999999977,-0.0780000000000011
"9970",-5.4,38988,9,2006,616.4,15.75,0,616.445,616.53,616.872901935484,618.155983442623,619.547252637363,623.055349668508,16.6875,16.2666666666667,19.8145161290323,20.3401639344262,21.4313186813187,18.9613259668508,112,146.25,328.5,431.25,-0.0279999999999973,-0.0235000000000014,-0.0576666666666673
"9977",-5.3,38995,10,2006,615.87,12.25,7.5,616.14125,616.286,616.496934193548,617.635491639344,618.974395494506,622.714520939227,17.1875,17.0166666666667,18.6532258064516,19.5614754098361,20.9065934065934,19.1632596685083,119.5,153.75,319,413.25,-0.0639999999999986,-0.0389999999999986,-0.0463333333333329
"9991",-5.9,39009,10,2006,614.9,12.75,13.5,615.134375,615.352002666667,615.867420645161,616.685410327869,617.890384945055,621.82275320442,14.78125,14.9666666666667,16.2177419354839,18.5327868852459,19.7362637362637,19.5552486187845,65,154.25,270.75,431.25,-0.0610000000000014,-0.0715000000000032,-0.0576666666666673
"9998",-5.7,39016,10,2006,614.39,15.75,0,614.66125,614.897666666667,615.447420645161,616.215573770492,617.35565967033,621.321592983425,14.28125,14.65,15.5645161290323,17.8647540983607,18.9532967032967,19.5676795580111,38,150,184.25,426.75,-0.0710000000000036,-0.0704999999999984,-0.0700000000000008
"10005",-5.4,39023,11,2006,613.78,15,0,614.0875,614.373333333333,614.93419483871,615.760901639344,616.830275054945,620.789990773481,17.53125,15.9166666666667,15.7016129032258,17.4098360655738,18.4038461538462,19.732044198895,38,150,184.25,426.75,-0.0850000000000023,-0.0770000000000039,-0.075
"10012",-6,39030,11,2006,613.12,12.75,0,613.4475,613.766666666667,614.396452903226,615.333607213115,616.320604725275,620.23137198895,10.6875,14.05,14.491935483871,15.7991803278689,17.4945054945055,19.5828729281768,29.5,150,184.25,422.75,-0.0919999999999959,-0.0865000000000009,-0.0766666666666651
"10019",-6.6,39037,11,2006,612.47,9.75,0,612.7975,613.122666666667,613.827096774194,614.902459672131,615.821978351648,619.65319519337,11.09375,10.7666666666667,13.4112903225806,14.8360655737705,16.9010989010989,19.2720994475138,13.5,65,154.25,415.75,-0.092999999999995,-0.0919999999999959,-0.0853333333333315
"10026",-6.9,39044,11,2006,611.86,8.75,0,612.18125,612.490666666667,613.218064516129,614.396803934426,615.301758241758,619.059990773481,9.0625,10.1,12.2177419354839,13.8811475409836,16.0357142857143,18.9544198895028,13.25,75.25,164.75,429,-0.0889999999999986,-0.0909999999999968,-0.0896666666666647
"10033",-7.3,39051,11,2006,611.18,7.25,0,611.51812125,611.848998,612.578547419355,613.829262459016,614.781977692308,618.456067955801,8.8125,8.95,10.3145161290323,13.0491803278689,15.1648351648352,18.5732044198895,13.25,51.25,163.25,386,-0.0970000000000027,-0.0925000000000011,-0.0926666666666695
"10040",-7.9,39058,12,2006,610.48,4.25,0.5,610.8375,611.177664666667,611.924999032258,613.236967377049,614.27511,617.85247679558,6.1875,7.51666666666667,8.83870967741935,11.8770491803279,13.771978021978,18.0994475138122,19.75,50.25,169.75,392.5,-0.0984969999999976,-0.0959999999999979,-0.0939999999999979
"10047",-8.6,39065,12,2006,609.73,4.75,0,610.10125,610.468666666667,611.251773225806,612.623524098361,613.77511,617.246767955801,3.46875,4.86666666666667,7.15322580645161,10.4344262295082,12.3543956043956,17.4364640883978,25.25,38.75,107.75,398,-0.105999999999995,-0.101499999999999,-0.097666666666665
"10061",-9.5,39079,12,2006,607.94,6,0,608.45375,608.894666666667,609.786451612903,611.272868360656,612.590164945055,616.02544198895,4.21875,4.38333333333333,4.78225806451613,7.95491803278689,10.5247252747253,15.9254143646409,17.5,30.75,68.75,397.25,-0.134999999999991,-0.120999999999998,-0.114666666666665
"10068",-9.7,39086,1,2007,606.85,4.25,0,607.395,607.923333333333,608.935483870968,610.521556885246,611.914230879121,615.40229281768,4.71875,4.36666666666667,4.4758064516129,6.69672131147541,9.53571428571429,15.1933701657459,17.5,30.75,61.25,380.25,-0.152999999999997,-0.138,-0.128000000000001
"10075",-9.6,39093,1,2007,605.71,7,0,606.285,606.839333333333,607.995161290323,609.717130655738,611.197197472527,614.769861878453,4.9375,4.86666666666667,4.45161290322581,6.0327868852459,8.70879120879121,14.4682320441989,7.5,30.75,44.25,360.5,-0.161000000000001,-0.154999999999995,-0.141000000000001
"10096",-10.2,39114,2,2007,603.24,6.25,1,603.53375,603.833,604.924032258064,607.054016393443,608.798900769231,612.772679558011,2.28125,4.06666666666667,4.84677419354839,4.69262295081967,6.22527472527473,12.2624309392265,11.5,29,42.25,226.5,-0.0840000000000032,-0.114999999999998,-0.130999999999998
"10103",-10.5,39121,2,2007,602.67,5.25,0,602.95,603.242,604.070161290323,606.17368852459,607.991867802198,612.115552486188,4.65625,3.28333333333333,4.85483870967742,4.54918032786885,5.79120879120879,11.5828729281768,12,19.5,42.75,227,-0.082000000000005,-0.0822500000000048,-0.112333333333333
"10110",-10.3,39128,2,2007,602.09,8.25,0,602.38125,602.665333333333,603.347903225806,605.313852459016,607.190988681319,611.464254143646,6.5,5.6,4.76612903225806,4.86065573770492,5.46978021978022,11.1533149171271,18.5,18.5,49.25,203.5,-0.0819999999999936,-0.0829999999999984,-0.0923333333333327
"10117",-10.1,39135,2,2007,601.49,6.5,0,601.78375,602.082,602.745806451613,604.474180327869,606.390988681319,610.803922486188,6.53125,6.4,4.73387096774194,5.22540983606557,5.26373626373626,10.6104972375691,29.5,30.5,48,212.75,-0.0860000000000014,-0.0829999999999984,-0.0839999999999994
"10124",-10.2,39142,3,2007,601.02,10.75,0,601.255,601.521333333333,602.175161290323,603.686967213115,605.602692307692,610.150414198895,6.625,6.58333333333333,6.0241935483871,5.40573770491803,5.09615384615385,10.0621546961326,23.5,34,51.5,214.75,-0.0720000000000027,-0.0785000000000025,-0.0793333333333332
"10132",-10,39150,3,2007,600.56,7.5,0,600.740625,600.965,601.563064516129,602.875737704918,604.724065934066,609.423453093923,8.84375,7.81666666666667,7.03225806451613,5.98360655737705,5.37087912087912,9.3853591160221,28,40,49.5,220.75,-0.0590000000000032,-0.0675000000000011,-0.0730000000000018
"10139",-9.8,39157,3,2007,600.21,11,2,600.38375,600.562333333333,601.078225806452,602.261967213115,603.987032967033,608.798867458564,9.46875,9.26666666666667,7.87096774193548,6.32377049180328,5.84615384615385,9.01795580110497,23.5,42,47.5,137.75,-0.05,-0.0574999999999989,-0.0653333333333308
"10145",-10.2,39163,3,2007,599.91,5.25,0,600.09,600.262666666667,600.707903225806,601.813196721311,603.381098901099,608.250773535912,7.40625,7.83333333333333,7.81451612903226,6.31967213114754,5.98351648351648,8.6560773480663,16,46.5,46.5,142.25,-0.05,-0.0520000000000039,-0.0580000000000003
"10152",-10.3,39170,3,2007,599.58,6.25,0,599.74,599.915333333333,600.321451612903,601.331065573771,602.714395604396,607.604337071823,5.3625,6.46,7.61774193548387,6.58852459016393,6.04835164835165,8.23839779005525,13.5,37,47.5,116.25,-0.05,-0.0489999999999952,-0.0523333333333312
"10159",-10.6,39177,4,2007,601.49,8.25,14.5,600.03125,599.906,600.128709677419,600.96106557377,602.158901098901,606.988149226519,7.9375,6.67666666666667,7.30322580645161,7.08852459016393,6.32857142857143,7.90552486187845,100,122.5,134,195.25,0.176999999999998,0.0639999999999986,0.0259999999999991
"10166",-10.3,39184,4,2007,602.83,11,0,602.22375,601.103333333333,600.528064516129,600.913032786885,601.860769230769,606.480414198895,8.6875,8.31666666666667,7.54516129032258,7.53524590163934,6.61428571428571,7.63756906077348,103,126,143,187.25,0.333000000000004,0.149000000000001,0.0823333333333342
"10173",-10.7,39191,4,2007,606.77,16,1.5,604.80125,603.558,601.627741935484,601.247131147541,601.864945054945,606.095441823204,12.78125,10.7166666666667,8.34354838709677,8.13770491803279,7.12252747252747,7.57127071823204,121.25,149.25,167.75,198.5,0.440999999999997,0.361500000000001,0.225
"10180",-10.6,39198,4,2007,609.1,17.25,0,608.040625,606.397666666667,603.51564516129,602.009344262295,602.183626373626,605.850718066298,16.90625,14.7666666666667,11.2177419354839,9.44098360655738,8.01538461538462,7.64447513812155,121.25,137.25,157.25,198.5,0.388,0.367500000000001,0.314333333333335
"10187",-11.3,39205,5,2007,611.28,8,0,609.9175,608.971,605.882096774194,603.036557377049,602.687032967033,605.699115856354,13.34375,14.9833333333333,12.3951612903226,10.0311475409836,8.79285714285714,7.48977900552486,139.5,177,199.5,241.75,0.297500000000002,0.406999999999999,0.373333333333331
"10194",-11.3,39212,5,2007,613.08,19.25,0,612.31125,611.103333333333,608.342419354839,604.390573770492,603.421648351648,605.666298176796,13.625,13.85,13.8709677419355,10.6827868852459,9.56208791208791,7.64585635359116,70.5,172,200,242.75,0.325999999999999,0.296000000000004,0.352000000000002
"10201",-10.8,39219,5,2007,613.98,13.5,0,613.57375,612.933333333333,610.623387096774,605.920901639344,604.291208791209,605.704309226519,16.96875,15.0333333333333,15.2177419354839,11.494262295082,10.3285714285714,7.89171270718232,52.75,170,198,234,0.146000000000004,0.233500000000004,0.274000000000001
"10208",-10.2,39226,5,2007,614.29,21.25,0,614.18,613.87,612.224838709677,607.555491803279,605.25032967033,605.787845138121,17.5,17.4833333333333,15.7016129032258,12.9754098360656,11.2351648351648,8.2328729281768,53.25,174.5,190.5,238.5,0.0620000000000005,0.130500000000001,0.189999999999998
"10215",-10,39233,5,2007,614.28,16.5,0.25,614.30125,614.237333333333,613.361935483871,609.239426229508,606.256593406593,605.901132596685,16.34375,16.6333333333333,15.7983870967742,13.9672131147541,11.9274725274725,8.54364640883978,57.25,179.75,201.25,252.75,0.00399999999999636,0.0519999999999982,0.144333333333331
"10229",-8.7,39247,6,2007,614.08997,21.75,0,614.13999625,614.169998,614.177740967742,612.081884754098,608.34499967033,606.198922486188,20.34375,18.85,17.5241935483871,16.3688524590164,13.4467032967033,9.63895027624309,58.25,111.75,230.25,275.75,-0.00900299999999561,-0.0100014999999985,0.00999900000000101
"10236",-7.8,39254,6,2007,613.65,22,0,613.88749625,614.008664666667,614.137095806452,612.96139295082,609.405878791209,606.380137955801,20.875,20.5333333333333,18.75,17.077868852459,14.5181318681319,10.2991712707182,53,106.25,227.5,274,-0.0519999999999982,-0.0300000000000011,-0.0206666666666668
"10243",-7.2,39261,6,2007,613.04,18.75,0,613.37875,613.631998,613.921611935484,613.481802786885,610.453900769231,606.577541270718,20.09375,20.3833333333333,19.1048387096774,17.4590163934426,15.6291208791209,10.8779005524862,39,104,226.5,274,-0.0810000000000059,-0.0545000000000016,-0.0426666666666695
"10250",-6.6,39268,7,2007,612.17,19.25,0,612.5875,612.979333333333,613.531289354839,613.687376557377,611.409834835165,606.784889337017,21,20.6666666666667,20.3548387096774,18.5532786885246,16.6401098901099,11.528453038674,39.75,63,141,275,-0.120000000000005,-0.0939999999999998,-0.0663333333333336
"10257",-5.9,39275,7,2007,611.43,20,1.2,611.79687875,612.193668666667,612.988548387097,613.556967213115,612.134065934066,607.00546961326,21.03125,21.1333333333333,20.8306451612903,19.0983606557377,17.6043956043956,12.1403314917127,5.95,64.2,133.2,276.2,-0.109000000000003,-0.107500000000005,-0.0910000000000006
"10264",-4.7,39282,7,2007,610.61,25.5,0,611.02125,611.407668666667,612.295323548387,613.224016393443,612.586373626374,607.241740331492,23.125,22.2166666666667,21.3951612903226,20.0286885245902,18.4148351648352,12.8116022099448,5.95,59.7,108.45,276.2,-0.113999999999999,-0.113999999999999,-0.106333333333331
"10271",-4,39289,7,2007,609.79,23.5,0,610.20375,610.612666666667,611.520162258064,612.751229508197,612.734340659341,607.479475138122,23.34375,23.0833333333333,22.008064516129,20.4016393442623,18.8763736263736,13.528453038674,7.7,55.7,113.95,271.2,-0.117000000000007,-0.112251500000002,-0.116333333333334
"10278",-3.2,39296,8,2007,608.92,25.5,0,609.35625,609.779333333333,610.705968709677,612.178278688525,612.677417582418,607.70726519337,25.21875,24.3333333333333,23.1129032258065,21.7049180327869,19.8516483516484,14.3930939226519,7.95,47.7,71.95,271.45,-0.123000000000002,-0.120000000000005,-0.116000000000001
"10285",-3.2,39303,8,2007,608.42,18.25,0,608.555625,608.958333333333,609.902096774194,611.529836065574,612.373186813187,607.926740331492,23.03125,24.0333333333333,23.241935483871,22.1393442622951,20.4862637362637,15.089226519337,61.95,89.2,124.95,319.95,-0.0879999999999996,-0.104000000000002,-0.107666666666667
"10334",-2.2,39352,9,2007,604.39,14.25,0,604.81625,605.228,606.090322580645,607.209180983607,608.534011758242,609.548950497238,18.125,18.8166666666667,20.0403225806452,20.8524590163934,21.4175824175824,18.5704419889503,23.5,100,107.7,334.2,-0.119000000000005,-0.111000000000001,-0.108666666666666
"10376",-4.2,39394,11,2007,601.09,8.25,0,601.33125,601.569333333333,602.06505483871,603.396174754098,604.81326043956,608.567550828729,10.3125,10.9,11.9112903225806,14.8237704918033,16.7527472527473,18.6201657458564,30,68,99.25,224.2,-0.067999999999995,-0.0639999999999986,-0.0599999999999985
"10383",-5,39401,11,2007,600.66,6,0,600.87875,601.106,601.62634516129,602.790519016393,604.241172527472,608.068213812155,7.40625,8.9,10.4435483870968,13.2745901639344,15.6291208791209,18.2872928176796,0,68,86.25,219.7,-0.0639999999999986,-0.0660000000000025,-0.0656666666666676
"10432",-9,39450,1,2008,598.23,1,1.5,598.41875,598.599333333333,599.040483870968,599.813032786885,600.649853406593,604.215285635359,2.15625,3.16666666666667,3.84677419354839,5.11065573770492,7.67857142857143,14.2458563535912,2.75,54.25,102.75,215.45,-0.0519999999999982,-0.0534999999999968,-0.0566666666666644
"10439",-9,39457,1,2008,597.92,7.75,0.5,598.095,598.258666666667,598.67,599.458442622951,600.269359340659,603.690644751381,4.59375,3.53333333333333,3.41935483870968,4.58606557377049,6.90384615384615,13.6118784530387,27.75,79.25,79.25,239.25,-0.0470000000000027,-0.0495000000000005,-0.0510000000000029
